Do Not Disturb	サイレントモード
Docked	ドック装着中
Don\'t start again until it changes back by (lux)	これだけ戻るまで再開しない（ルクス）
Double	2 回
Double tap	ダブルタップ
Down	下げる
Duration	継続時間
Duration (ms, used when pattern is empty)	継続時間（ミリ秒。パターンが空のときに使用）
Dwell delay (ms)	滞在判定までの時間（ミリ秒）
Ejected	取り出し
Email Received	メール受信
Empty List	リストを空にする
Empty Trigger	空のトリガー
Enable Macro	マクロを有効化
Enabled	有効
Enables another macro by id (persists the flag and arms its triggers)	別のマクロを id で有効化します（状態を保存し、そのトリガーを起動します）
Entity	エンティティ
Equals	等しい
Event	イベント
Event type	イベントタイプ
Extra data (JSON)	追加データ（JSON）
Face down	画面を下に
Face up	画面を上に
Fade time (ms)	フェード時間（ミリ秒）
Falls below	下回る
Fast	高速
Fetch Email	メールを取得
Field	フィールド
Fire time	発火時刻
Fires immediately when the workflow starts (no external event)	ワークフローの開始と同時に発火します（外部イベントなし）
Fires when a macro finishes executing after being triggered	トリガーされたマクロの実行が終わったときに発火します
Fires when a named variable changes value	指定した変数の値が変わったときに発火します
Fires when the app is initialised and running	アプリが初期化されて動き出したときに発火します
Fires when the device\'s UI / night mode changes	端末の UI／ナイトモードが変わったときに発火します
Fires when this macro is enabled (its triggers are armed)	このマクロが有効になった（トリガーが起動した）ときに発火します
Float	小数
Folder	フォルダー
For a length of time	一定時間
Found	見つかった
Fridays	毎週金曜
From (optional)	差出人（任意）
From app (optional)	送信元アプリ（任意）
From contains	差出人が次を含む
From position (0 is the first)	開始位置（0 が先頭）
Geofence	ジオフェンス
Gesture	ジェスチャー
Get	取得
Get Light State	照明の状態を取得
Get as	取得する型
Give up after (seconds)	あきらめるまでの時間（秒）
Greater than	より大きい
Greater than or equal	以上
HTTP Request	HTTP リクエスト
Halts the current execution chain (stops following connected actions)	現在の実行チェーンを中止します（この先につながるアクションをたどりません）
Headers (JSON, optional)	ヘッダー（JSON、任意）
Headset Plugged	ヘッドセットの接続
Headset hook	ヘッドセットのボタン
Headset plugged in	ヘッドセット接続中
Held down	長押し
Held for (seconds)	継続時間（秒）
High — fires easily	高 — 発火しやすい
Hint	ヒント
Hold for at least (ms)	最低限の長押し時間（ミリ秒）
Home Assistant	Home Assistant
Home Assistant Entity	Home Assistant のエンティティ
Home Assistant Entity Changed	Home Assistant のエンティティが変化
Home Assistant Event	Home Assistant のイベント
Hours	時間
How many	いくつ
How many at most	最大でいくつ
How many items are in a list	リストに要素がいくつあるか
How many times	何回
How the device is currently resting — face up or down, portrait or landscape (screen on only)	端末が今どう置かれているか（画面が上か下か、縦か横か。画面がオンのときのみ）
How to watch	監視方法
Idle	待機中
If	もし
If it fails	失敗した場合
If missing	見つからない場合
Incoming Call State	着信の状態
Index	インデックス
Initiates a phone call to a number	指定した番号に発信します
Inputs	入力
Installed	インストール
Int	整数
Item	要素
Item at position	指定位置の要素
Item to find	探す要素
JSON text	JSON テキスト
Join list	リストを連結
Key	キー
Landscape left	左向き横画面
Landscape right	右向き横画面
Launch App	アプリを起動
Launches another app by package name	パッケージ名で別のアプリを起動します
Less than	より小さい
Less than or equal	以下
Level (%)	レベル（%）
Level (when on)	明るさ（点灯時）
Light or room	照明または部屋
List	リスト
List contains	リストが次を含む
List variable	リスト変数
Locale Changed	言語の変更
Log Message	メッセージを記録
Long	長い
Longest reply (tokens)	回答の上限（トークン）
Loops over a list, running the following steps once for every item in it	リストを走査し、要素ごとに以降のステップを 1 回ずつ実行します
Loops the following steps a set number of times — repeat 10 times, and so on	以降のステップを決まった回数繰り返します（10 回繰り返す、など）
Loops the following steps for as long as a comparison holds	比較が成り立つ間、以降のステップを繰り返します
Low — needs a deliberate gesture	低 — はっきりした動作が必要
Lux	ルクス
Macro	マクロ
Macro Enabled	マクロが有効化された
Macro Finished	マクロの終了
Mail	メール
Make Call	電話をかける
Manual Trigger	手動トリガー
Mark read	既読にする
Mark unread	未読にする
Marks a conversation read, presses one of its buttons, or dismisses the notification	会話を既読にする、そのボタンを押す、または通知を消去します
Marks a message read or unread, moves it to another folder, or deletes it	メールを既読／未読にする、別のフォルダーへ移動する、または削除します
Matches regex	正規表現に一致
Media	メディア
Media Button Pressed	メディアボタンの押下
Media Mounted / Unmounted	メディアのマウント / アンマウント
Medium	中
Message	メッセージ
Message Received	メッセージ受信
Messages	メッセージ
Method	メソッド
Minutes	分
Mode	モード
Model	モデル
Mondays	毎週月曜
Mounted	マウント済み
Move	移動
Move to folder	フォルダーへ移動
Multiple lines	複数行
Must hold for (ms)	必要な長押し時間（ミリ秒）
Mute	ミュート
NFC Tag	NFC タグ
NFC enabled	NFC が有効
Name other apps see	他のアプリに見える名前
Network	ネットワーク
Next	次へ
Normal	通常
Not equals	等しくない
Notification	通知
Notification Received	通知の受信
Now	現在
Number	数値
Number of presses	押した回数
Off	オフ
Offhook	通話中
On	オン
On dwell	滞在時
On enter	進入時
On exit	離脱時
On staying away	離れたままのとき
One item out of a list, by its position	位置を指定してリストから 1 要素を取り出します
Only during a time window	指定した時間帯のみ
Only lights already on	すでに点いている照明のみ
Only unread	未読のみ
Only when it ends up lying flat	平らに落ち着いたときのみ
Only while the screen is on	画面がオンのときのみ
Open URL	URL を開く
Opens WhatsApp, Signal or Telegram with a message ready to send	WhatsApp、Signal、Telegram を開き、送信内容をあらかじめ入力しておきます
Opens a URL in the default handler (browser or app). Typing google.com is enough	既定のアプリ（ブラウザーまたはアプリ）で URL を開きます。google.com と入力するだけで十分です
Operator	演算子
Options — one per line	選択肢 — 1 行に 1 つ
Order	並び順
Orientation	向き
Outputs	出力
Package	パッケージ
Part of list	リストの一部
Path (e.g. main.temp) — blank for the whole document	パス（例: main.temp）— 空欄で文書全体
Pattern (comma-separated ms, e.g. 0,200,500,200)	パターン（ミリ秒をカンマ区切り。例: 0,200,500,200）
Pause	一時停止
Pauses the workflow for a while	ワークフローをしばらく一時停止します
Picked up	持ち上げられた
Place	場所
Planned for	予定時刻
Play	再生
Play Sound	サウンドを再生
Play pause	再生／一時停止
Play through	再生先
Plays a notification, ringtone, alarm or chosen sound	通知音、着信音、アラーム音、または選んだサウンドを再生します
Plugged	接続済み
Plugged in	接続済み
Poll	ポーリング
Poll interval (minutes, minimum 15)	ポーリング間隔（分、最短 15）
Portrait	縦画面
Portrait upside down	上下逆の縦画面
Position	位置
Position (0 is the first)	位置（0 が先頭）
Position in list	リスト内の位置
Post	送信
Posts a notification on this device	この端末に通知を表示します
Power Save Mode Changed	省電力モードの変更
Power save mode	省電力モード
Prefilled	初期入力
Pressed	押された
Pressed several times	複数回押された
Previous	前へ
Priority	優先度
Prompt	プロンプト
Proximity	近接
Proximity covered	近接センサーが遮られた
Put	設定
Put down	置かれた
Question	質問
Read from JSON	JSON から読み取る
Reading	測定値
Reads messages from a mailbox onto a list you can loop over	メールボックスからメールを読み取り、走査できるリストにします
Reads one value out of JSON text, such as an HTTP response body	JSON テキスト（HTTP レスポンスの本文など）から値を 1 つ読み取ります
Reads whether a light is on, how bright it is and what colour — Philips Hue	照明が点いているか、明るさ、色を読み取ります — Philips Hue
Reason (optional, logged before halting)	理由（任意。中止前にログに記録されます）
Remembers a value in a variable, readable by later runs	値を変数に記憶し、以降の実行から読めるようにします
Removed	削除
Repeat	繰り返す
Repeat every (under 15 only fires while the device is awake)	繰り返し間隔（15 未満では端末が起きている間のみ発火します）
Repeat for each item	要素ごとに繰り返す
Repeat on an interval	一定間隔で繰り返す
Repeat this	ここを繰り返す
Repeat while	条件が続く間繰り返す
Replaced	置き換え
Replies to a message in WhatsApp, Signal, Telegram or another messenger	WhatsApp、Signal、Telegram などのメッセージに返信します
Reply to Message	メッセージに返信
Resumed at	再開時刻
Ring	着信音
Ringer Mode Changed	着信音モードの変更
Ringer mode	着信音モード
Ringing	着信中
Ringtone	着信音
Rises above	上回る
Routes execution by comparing a value against another	値どうしを比較して実行の流れを振り分けます
Run Script	スクリプトを実行
Run action	実行する操作
Runs JavaScript over inputs you name and returns values on ports you name	自分で名前を付けた入力に対して JavaScript を実行し、自分で名前を付けたポートに値を返します
Runs any Home Assistant service — a thermostat, a media player, a lock, a vacuum, a script	Home Assistant の任意のサービスを実行します — サーモスタット、メディアプレーヤー、鍵、掃除機、スクリプト
SMS	SMS
SMS Received	SMS 受信
Saturdays	毎週土曜
Scene	シーン
Schedule	スケジュール
Screen On / Off	画面のオン / オフ
Screen on	画面がオン
Script — each input is a variable of its own name	スクリプト — 各入力は同じ名前の変数になります
Seconds	秒
Send Email	メールを送信
Send Message	メッセージを送信
Send SMS	SMS を送信
Send as HTML	HTML として送信
Sender (optional — any sender when empty)	送信者（任意 — 空欄ならすべての送信者）
Sends a prompt to an AI model — Gemini, Claude, ChatGPT, OpenRouter or a self-hosted model — and returns its reply as text	AI モデル（Gemini、Claude、ChatGPT、OpenRouter、セルフホストのモデル）にプロンプトを送り、その回答をテキストで返します
Sends an SMS to a number with a body	指定した番号に本文付きの SMS を送信します
Sends an email through one of your mail accounts	あなたのメールアカウントのいずれかからメールを送信します
Sensitivity	感度
Separator	区切り文字
Separator (blank for a new line)	区切り文字（空欄で改行）
Service	サービス
Set	設定
Set Brightness	明るさを設定
Set Ringer Mode	着信音モードを設定
Set Screen Timeout	画面消灯時間を設定
Set Variable	変数を設定
Set Volume	音量を設定
Set brightness	明るさを設定
Set colour	色を設定
Set temperature	色温度を設定
Sets or clears the clipboard	クリップボードを設定または消去します
Sets screen brightness (absolute value or auto)	画面の明るさを設定します（固定値または自動）
Sets the ringer mode to normal, silent or vibrate	着信音モードを通常、サイレント、バイブに設定します
Sets the screen-off timeout in milliseconds	画面が消えるまでの時間をミリ秒で設定します
Shake	振る
Show Message	メッセージを表示
Show Notification	通知を表示
Shows a popup dialog and waits until the user has acknowledged it	ダイアログを表示し、ユーザーが確認するまで待ちます
Shows a popup dialog offering a list of options and reports which one was picked	選択肢の一覧をダイアログで表示し、どれが選ばれたかを返します
Signal	Signal
Silence	無音
Silent	サイレント
Sort list	リストを並べ替え
Sound	サウンド
Source	取得元
Split text into a list	テキストをリストに分割
Splits a struct into its individual fields (auto-detects the struct from the input)	構造体を個々のフィールドに分解します（入力から構造を自動判別します）
Splits text into a list — one item per line, or on a separator you choose	テキストをリストに分割します（1 行 1 要素、または指定した区切り文字で）
Standing instruction	常設指示
Start at (seconds into the sound)	再生開始位置（サウンドの何秒目か）
Started moving — low power, works with the screen off	動き始めた — 低消費電力で、画面がオフでも動作します
Starts a named list over, ready to collect into	指定したリストを空にして、集め直せる状態にします
Starts once after the device finishes booting	端末の起動完了後に 1 回実行されます
Starts the workflow on an interval or at a time of day	一定間隔、または 1 日のうちの時刻にワークフローを開始します
Starts the workflow when another app, a script or a shortcut asks Ottomatic to run it	他のアプリ、スクリプト、ショートカットが Ottomatic に実行を求めたときにワークフローを開始します
Starts the workflow when you tap run, or tap its widget or shortcut	実行をタップしたとき、またはウィジェットやショートカットをタップしたときにワークフローを開始します
Starts when Bluetooth is turned on or off	Bluetooth がオンまたはオフになったときに開始します
Starts when Wi-Fi is enabled or disabled	Wi-Fi が有効または無効になったときに開始します
Starts when a Bluetooth device connects or disconnects	Bluetooth デバイスが接続または切断されたときに開始します
Starts when a Home Assistant entity changes — a sensor, a switch, a door, a thermostat	Home Assistant のエンティティが変化したときに開始します — センサー、スイッチ、ドア、サーモスタット
Starts when a USB device is connected or disconnected	USB デバイスが接続または取り外されたときに開始します
Starts when a matching notification arrives	条件に合う通知が届いたときに開始します
Starts when a media button is pressed (play, pause, next, etc.)	メディアボタンが押されたときに開始します（再生、一時停止、次へ など）
Starts when a message arrives in WhatsApp, Signal, Telegram or another messenger	WhatsApp、Signal、Telegram などでメッセージが届いたときに開始します
Starts when a volume button is pressed, held, or pressed several times. Needs accessibility access; the buttons keep working normally	音量ボタンが押された、長押しされた、複数回押されたときに開始します。ユーザー補助へのアクセスが必要ですが、ボタン自体はこれまでどおり機能します
Starts when a wired headset is plugged or unplugged	有線ヘッドセットが接続または取り外されたときに開始します
Starts when airplane mode is toggled	機内モードが切り替わったときに開始します
Starts when an NFC tag is held to the phone. Only works while the screen is on and unlocked	NFC タグを端末にかざしたときに開始します。画面がオンでロック解除されている間のみ動作します
Starts when an SMS arrives	SMS が届いたときに開始します
Starts when an app is installed, removed or replaced	アプリがインストール、削除、置き換えされたときに開始します
Starts when an email arrives in a mailbox you are watching	監視中のメールボックスにメールが届いたときに開始します
Starts when an event fires on the Home Assistant event bus — a Zigbee button, a tag, a custom event	Home Assistant のイベントバスでイベントが発生したときに開始します — Zigbee ボタン、タグ、独自のイベント
Starts when external media is mounted, unmounted or ejected	外部メディアがマウント、アンマウント、取り出しされたときに開始します
Starts when power-save mode is toggled on or off	省電力モードがオンまたはオフになったときに開始します
Starts when the battery level crosses a threshold (polls in the background)	電池残量がしきい値を越えたときに開始します（バックグラウンドで監視します）
Starts when the device body is tapped twice or three times. Unreliable in a pocket (screen on only)	端末を 2 回または 3 回叩いたときに開始します。ポケットの中では不安定です（画面がオンのときのみ）
Starts when the device connects to or disconnects from a Wi-Fi network	端末が Wi-Fi ネットワークに接続または切断したときに開始します
Starts when the device date rolls over or the timezone changes	端末の日付が変わったとき、またはタイムゾーンが変わったときに開始します
Starts when the device enters, exits or dwells inside a circular area, or once it has been away from one for a while	端末が円形のエリアに入る、出る、その中にとどまるとき、またはそこからしばらく離れていたときに開始します
Starts when the device is docked or undocked	端末がドックに装着または取り外されたときに開始します
Starts when the device is picked up, set down, or begins moving	端末が持ち上げられた、置かれた、動き始めたときに開始します
Starts when the device is shaken back and forth. High sensitivity will also fire while running (screen on only)	端末を前後に振ったときに開始します。感度が高いとランニング中にも発火します（画面がオンのときのみ）
Starts when the device is shutting down	端末がシャットダウンするときに開始します
Starts when the device is turned face down or face up, or rotated into portrait or landscape (screen on only)	端末が画面を下または上に向けられたとき、あるいは縦か横に回されたときに開始します（画面がオンのときのみ）
Starts when the device locale changes	端末の言語が変わったときに開始します
Starts when the device starts or stops charging	端末が充電を開始または停止したときに開始します
Starts when the light around the device crosses a level and stays there — a dim room is around 30 lux, an office a few hundred. Below about 30 lux the sensor gets unreliable (screen on only)	端末まわりの明るさがある値を越えてそのままになったときに開始します。薄暗い部屋で 30 ルクス前後、オフィスで数百ルクスです。約 30 ルクスを下回るとセンサーは不安定になります（画面がオンのときのみ）
Starts when the phone call state changes (ringing, offhook, idle)	通話の状態が変わったときに開始します（着信中、通話中、待機中）
Starts when the ringer mode changes (normal, silent, vibrate)	着信音モードが変わったときに開始します（通常、サイレント、バイブ）
Starts when the screen turns on or off	画面がオンまたはオフになったときに開始します
Starts when the sensor above the screen is covered or uncovered. Your hand has to be touching or nearly touching the glass (screen on only on most devices)	画面上部のセンサーが遮られた、または遮りが取れたときに開始します。手がガラスに触れているか、ほぼ触れている必要があります（多くの端末では画面がオンのときのみ）
Starts when the user unlocks the device	ユーザーが端末のロックを解除したときに開始します
State	状態
Stop	停止
Stop Macro	マクロを停止
Stop Sound	サウンドを停止
Stop after (seconds, 0 = play to the end)	停止までの時間（秒、0 = 最後まで再生）
Stops every sound started by Play Sound	「サウンドを再生」で開始したすべての音を停止します
Stream	ストリーム
String	テキスト
Struct	構造体
Subject	件名
Subject contains	件名が次を含む
Sundays	毎週日曜
System	システム
Tag	タグ
Tap on Device	端末を叩く
Taps	叩いた回数
Telegram	Telegram
Template — use {A}, {B}, {C}	テンプレート — {A}、{B}、{C} を使います
Text	テキスト
Text contains (optional)	本文が次を含む（任意）
Text — one item per line, or wire something in	テキスト — 1 行 1 要素、または他から接続します
The current battery charge as a percentage in 0..100	現在の電池残量（0〜100 のパーセント）
The current date and time	現在の日付と時刻
The current state of a Home Assistant entity — a sensor, a switch, a thermostat	Home Assistant のエンティティの現在の状態 — センサー、スイッチ、サーモスタット
The current value of a variable	変数の現在の値
The device\'s current ringer mode	端末の現在の着信音モード
The light level around the device in lux — a dim room is around 30, an office a few hundred	端末まわりの明るさ（ルクス）。薄暗い部屋で 30 前後、オフィスで数百です
The name of the Wi-Fi network the device is currently connected to	端末が現在接続している Wi-Fi ネットワークの名前
The same list, in order	並べ替えた同じリスト
This is a list	これはリストです
Thorough	詳細
Threshold (0-100)	しきい値（0〜100）
Threshold (lux)	しきい値（ルクス）
Thursdays	毎週木曜
Timeout (ms)	タイムアウト（ミリ秒）
Timezone changed	タイムゾーンの変更
Title	タイトル
To	宛先
Toggle	切り替え
Toggle Auto-Rotate	自動回転を切り替え
Toggle Bluetooth	Bluetooth を切り替え
Toggle Flashlight	ライトを切り替え
Toggle Wi-Fi	Wi-Fi を切り替え
Toggles Do-Not-Disturb on or off with a chosen policy level	選んだレベルでサイレントモードをオン／オフします
Triple tap	トリプルタップ
Tuesdays	毎週火曜
Turn off	オフにする
Turn on	オンにする
Turns Bluetooth on or off and reports the resulting state	Bluetooth をオン／オフし、その結果の状態を返します
Turns Wi-Fi on or off and reports the resulting state	Wi-Fi をオン／オフし、その結果の状態を返します
Turns a light, room or zone on or off, or sets its brightness, colour or warmth — Philips Hue	照明、部屋、ゾーンをオン／オフしたり、明るさ・色・色温度を設定したりします — Philips Hue
Turns a list into one piece of text, separated by what you choose	リストを 1 つのテキストにまとめます。区切り文字は自由に選べます
Turns a value into another type — text, a number, yes/no or a date	値を別の型に変換します（テキスト、数値、はい／いいえ、日付）
Turns accelerometer auto-rotation on or off	加速度センサーによる自動回転をオン／オフします
Turns the camera torch (flashlight) on or off	カメラのライト（懐中電灯）をオン／オフします
Type	型
URL	URL
USB Device Connected	USB デバイスの接続
Uncovered	遮られていない
Undocked	ドックから取り外し
Unit	単位
Unmounted	アンマウント済み
Unmute	ミュート解除
Unplugged	取り外し
Until	まで
Until a date and time	指定した日時まで
Until a time of day	1 日のうちの時刻まで
Up	上げる
Update Email	メールを更新
Value	値
Value (0-100, only when mode is set)	値（0〜100。モードが「設定」のときのみ）
Value (0-255, only when auto is off)	値（0〜255。自動がオフのときのみ）
Values this call carries	この呼び出しが運ぶ値
Variable	変数
Variable Change	変数の変更
Vibrate	バイブレーション
Vibrates the device for a duration or pattern	指定した時間またはパターンで端末を振動させます
Volume Button	音量ボタン
Volume down	音量を下げる
Volume up	音量を上げる
Wait	待機
Wait Until	指定時刻まで待つ
Wait until finished	終わるまで待つ
Warmth (K)	色温度（K）
Wednesdays	毎週水曜
What starts it	開始のきっかけ
What to do	何をするか
Whatsapp	WhatsApp
When cancelled	キャンセルされたとき
When confirmed	確認されたとき
When finished	終了したとき
When the light level	明るさが
When the time comes	その時刻になったら
When time runs out	時間切れのとき
Where an item sits in a list, counting from 0, or -1 when it is not there	要素がリストのどの位置にあるか（0 から数えます）。ないときは -1
Whether Bluetooth is currently enabled	Bluetooth が現在有効かどうか
Whether Do-Not-Disturb is currently active	サイレントモードが現在有効かどうか
Whether NFC is currently switched on	NFC が現在オンかどうか
Whether Wi-Fi is currently enabled	Wi-Fi が現在有効かどうか
Whether a list holds a given item	リストが指定の要素を含むかどうか
Whether a wired or USB headset is currently plugged in	有線または USB のヘッドセットが現在接続されているかどうか
Whether airplane mode is currently on	機内モードが現在オンかどうか
Whether battery saver is currently on	省電力モードが現在オンかどうか
Whether something is covering the sensor above the screen — a pocket, a hand on the glass, the device face down	画面上部のセンサーが何かで遮られているかどうか（ポケット、ガラスに当てた手、画面を下にした端末など）
Whether the device is currently charging	端末が現在充電中かどうか
Whether the device is currently in dark theme (night mode)	端末が現在ダークテーマ（ナイトモード）かどうか
Whether the device is currently sitting in a dock	端末が現在ドックに置かれているかどうか
Whether the screen is currently on and interactive	画面が現在オンで操作できる状態かどうか
While the screen is off	画面がオフの間
Whole number	整数
Wi-Fi Network	Wi-Fi ネットワーク
Wi-Fi State Change	Wi-Fi の状態変化
Wi-Fi enabled	Wi-Fi が有効
Wi-Fi network	Wi-Fi ネットワーク
Within (ms)	この時間内（ミリ秒）
Writes a message to this workflow\'s console	このワークフローのコンソールにメッセージを書き込みます
Yes or no	はい／いいえ
Z to A / largest first	Z→A / 大きい順
false	偽
in	入力
out	出力
response	レスポンス
state	状態
true	真
MQTT Message	MQTT メッセージ
Starts when a message arrives on an MQTT topic — a Zigbee button, a sensor, any device that publishes	MQTT トピックにメッセージが届いたときに開始します — Zigbee ボタン、センサー、publish するあらゆる機器
Broker	ブローカー
Topic	トピック
Message contains	メッセージに含まれる文字
Also fire on messages the broker had stored	ブローカーが保持していたメッセージでも実行する
Publish to MQTT	MQTT に送信
Sends a message to a topic on an MQTT broker — Mosquitto, Zigbee2MQTT, Tasmota, ESPHome	MQTT ブローカーのトピックにメッセージを送ります — Mosquitto、Zigbee2MQTT、Tasmota、ESPHome
Delivery	配信
Confirmed by the broker	ブローカーが確認
Send and forget	送信して確認しない
Confirmed exactly once	ちょうど一度だけ確認
Ask the broker to keep this message	このメッセージを保持するようブローカーに依頼する
MQTT Topic	MQTT トピック
The last message published to a topic on an MQTT broker	MQTT ブローカーのトピックに最後に publish されたメッセージ
Write to File	ファイルに書き込む
Saves text to a file on the phone, replacing it or adding to the end	テキストを端末のファイルに保存します。上書きするか末尾に追加します
File	ファイル
Result	結果
Add to the end instead of replacing	上書きせずに末尾へ追加する
If a file is already there	すでにファイルがある場合
Replace it	上書きする
Keep both, adding a number	番号を付けて両方残す
Leave the old one alone	元のファイルをそのままにする
Text encoding	文字コード
UTF-8	UTF-8
UTF-16	UTF-16
Latin-1 (ISO 8859-1)	Latin-1 (ISO 8859-1)
Read File	ファイルを読む
Reads a text file from the phone and passes its contents on	端末のテキストファイルを読み、その内容を渡します
List Files	ファイルを一覧する
Lists the files in a folder, as paths you can loop over	フォルダ内のファイルを、繰り返し処理できるパスとして一覧します
Only names matching	次に一致する名前だけ
Paths	パス
Files	ファイル
Folders	フォルダ
Both	両方
File Details	ファイルの詳細
Answers whether a file exists, how big it is and when it changed	ファイルがあるか、大きさ、最終更新日時を返します
File or folder	ファイルまたはフォルダ
Copy or Move File	ファイルをコピーまたは移動
Copies, moves or renames a file on the phone	端末のファイルをコピー、移動、名前変更します
From	コピー元
Copy it	コピーする
Move it	移動する
Delete File	ファイルを削除
Removes a file from the phone	端末からファイルを削除します
Ask AI (with tools)	AI に依頼（ツールあり）
Ask AI About a Picture	画像について AI に尋ねる
Asks an AI model to do something, letting it read from the phone and run nodes and macros you choose until it has an answer	AI モデルに作業を依頼します。答えが出るまで、端末の情報を読み取り、選んだノードやマクロを実行させます
Most turns	最大ターン数
Picture	画像
Shows an AI model a picture from this phone and returns what it says about it	この端末の画像を AI モデルに見せ、その説明を返します
Tools	ツール
What to ask	尋ねる内容
Sends a prompt to an AI model — Gemini, Claude, ChatGPT, OpenRouter or a self-hosted model — and returns its reply as text, letting it run nodes and macros as tools when you allow it	AI モデル（Gemini、Claude、ChatGPT、OpenRouter、または自前のモデル）にプロンプトを送り、返答をテキストで返します。許可すればノードやマクロをツールとして実行させられます
Let it use tools	ツールの使用を許可
Add Calendar Event	予定を追加
All day	終日
Applies to	適用範囲
Appointment	予定
Between two times	2つの時刻の間
Busy	予定あり
Calendar	カレンダー
Calendar Changed	カレンダー変更
Calendar Event	カレンダーの予定
Change how it shows you	表示状態を変更する
Changes or deletes an appointment, either one occurrence of it or the whole series	予定を変更または削除します。1件だけにも、繰り返し全体にも適用できます
Creates an appointment in one of the calendars on this phone	このスマートフォンのカレンダーに予定を作成します
Days ahead	何日先まで
Details	詳細
Events	予定
Find Calendar Events	予定を探す
Fire when	実行するタイミング
Free	空き時間
How long (minutes)	長さ（分）
In an appointment	予定中
Include cancelled and declined ones	キャンセル済み・辞退済みも含める
It ends	終了したとき
It starts	開始したとき
Its reminder falls due	通知の時刻になったとき
Look at	対象期間
Minutes before (negative fires afterwards)	何分前（マイナスなら後に実行）
New details (leave empty to keep them)	新しい詳細（空欄ならそのまま）
New length in minutes (-1 to keep it)	新しい長さ・分（-1 ならそのまま）
New place (leave empty to keep it)	新しい場所（空欄ならそのまま）
New start (leave empty to keep it)	新しい開始時刻（空欄ならそのまま）
